ticker,month,label,unit,truth,n_matching_labels,matched,split,announcement_id,nearest_label,nearest_value,nearest_unit,nearest_ratio
RF1,2026-04,,,3.67,0,False,learn,03086473,nav per unit of regal investment fund was,3.73,dollars,1.0163487738419619
RG1,2026-04,share for regal partners global investments limited was,dollars,2.57,1,True,learn,03086444,,,,
PIC,2026-04,,,1.174,0,False,learn,03086232,nta after tax,1.179,dollars,1.0042589437819422
CAM,2026-04,,,0.8,0,False,holdout,03085650,nta before tax,0.81,cents,1.0125
LSF,2026-04,,,4.1052,0,False,learn,03085445,taxes l long short fund limited phone acn,4.18,cents,1.0182207931404073
SET,2026-04,,,1.951,0,False,learn,03085322,at estimated nta per share pre tax nta,2.0,dollars,1.0251153254741159
MOT,2026-04,,,2.1585,0,False,learn,03084817,is as follows value date nta per unit,2.1659,dollars,1.0034283066944638
LSF,2026-04,,,4.1052,0,False,learn,03084986,taxes l long short fund limited phone acn,4.18,cents,1.0182207931404073
MOT,2026-04,,,2.1585,0,False,learn,03083830,is as follows value date nta per unit,2.1645,dollars,1.0027797081306462
KKC,2026-04,time current nta estimate previous nta estimate,dollars,2.312,2,True,learn,03083219,,,,
KKC,2026-04,previous nta estimate,dollars,2.312,2,True,learn,03083219,,,,
FGG,2026-04,years the investment portfolio has increased per annum,cents,1.6761,1,True,holdout,03082592,,,,
CD3,2026-04,,,1.56,0,False,learn,03082519,tax at of per unit of,1.58,dollars,1.0128205128205128
CAM,2026-04,nta before tax,dollars,0.8,2,True,holdout,03082364,,,,
CAM,2026-04,share price nta before tax,dollars,0.8,2,True,holdout,03082364,,,,
LSF,2026-04,,,4.1052,0,False,learn,03082184,per ordinary share f f nta before tax,4.0837,dollars,0.9947627399395889
MXT,2026-04,is as follows value date nta per unit,dollars,2.0009,1,True,learn,03081970,,,,
CAM,2026-04,,,0.8,0,False,holdout,03081958,nta before tax,0.815,cents,1.0187499999999998
